cut_month,disbursement_month,loan_term,interest_rate,agency_code,agency_name,product_code,product_name,credit_status,loan_amount,loan_amount_count,outstanding_balance,count_records
202312,202305,36,0.08,20,North York,2,General,Excellent,0,0,1804,1
202312,202305,36,0.08,40,Pickering,2,General,Excellent,0,0,8089,1
202312,202305,48,0.05,30,Missisauga,1,Education,Bad debt,0,0,7064,1
202312,202305,48,0.1,10,Toronto,4,Travel,Excellent,0,0,710,1
202312,202305,48,0.1,30,Missisauga,4,Travel,Excellent,0,0,1457,1
202312,202305,60,0.05,40,Pickering,1,Education,Excellent,0,0,7667,1
202312,202305,60,0.05,50,Whitby,1,Education,Excellent,0,0,8357,2
202312,202305,60,0.08,30,Missisauga,2,General,Excellent,0,0,6808,1
202312,202305,60,0.08,40,Pickering,2,General,Bad debt,0,0,7861,1
202312,202305,60,0.08,40,Pickering,2,General,Excellent,0,0,6590,1
202312,202305,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,7168,1
202312,202305,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,8516,1
202312,202306,12,0.05,50,Whitby,1,Education,Excellent,0,0,4930,1
202312,202306,12,0.08,10,Toronto,2,General,Excellent,0,0,4181,1
202312,202306,12,0.08,40,Pickering,2,General,Excellent,0,0,13283,3
202312,202306,12,0.08,50,Whitby,2,General,Excellent,0,0,6027,2
202312,202306,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,4519,1
202312,202306,12,0.1,50,Whitby,4,Travel,Excellent,0,0,2387,1
202312,202306,24,0.05,30,Missisauga,1,Education,Excellent,0,0,1860,1
202312,202306,24,0.05,40,Pickering,1,Education,Excellent,0,0,6385,1
202312,202306,24,0.08,10,Toronto,2,General,Excellent,0,0,18765,3
202312,202306,24,0.1,30,Missisauga,4,Travel,Excellent,0,0,6630,1
202312,202306,36,0.05,10,Toronto,1,Education,Excellent,0,0,6014,1
202312,202306,36,0.08,30,Missisauga,2,General,Excellent,0,0,7016,2
202312,202306,36,0.08,50,Whitby,2,General,Excellent,0,0,1622,1
202312,202306,36,0.1,30,Missisauga,4,Travel,Excellent,0,0,7799,1
202312,202306,48,0.05,10,Toronto,1,Education,Excellent,0,0,6102,1
202312,202306,48,0.05,40,Pickering,1,Education,Excellent,0,0,2426,1
202312,202306,48,0.05,50,Whitby,1,Education,Excellent,0,0,6668,1
202312,202306,48,0.08,20,North York,2,General,Excellent,0,0,5457,1
202312,202306,48,0.08,30,Missisauga,2,General,Bad debt,0,0,5746,1
202312,202306,48,0.08,30,Missisauga,2,General,Excellent,0,0,3192,1
202312,202306,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5889,1
202312,202306,48,0.1,30,Missisauga,4,Travel,Excellent,0,0,5051,1
202312,202306,48,0.1,40,Pickering,4,Travel,Excellent,0,0,6592,1
202312,202306,60,0.05,10,Toronto,1,Education,Excellent,0,0,8061,1
202312,202306,60,0.05,30,Missisauga,1,Education,Excellent,0,0,4280,1
202312,202306,60,0.05,50,Whitby,1,Education,Excellent,0,0,1530,1
202312,202306,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,3758,1
202312,202306,60,0.1,50,Whitby,4,Travel,Excellent,0,0,2081,1
202312,202307,12,0.05,10,Toronto,1,Education,Excellent,0,0,3895,1
202312,202307,12,0.08,10,Toronto,2,General,Excellent,0,0,1636,1
202312,202307,12,0.08,30,Missisauga,2,General,Excellent,0,0,4530,1
202312,202307,12,0.08,40,Pickering,2,General,Excellent,0,0,5194,1
202312,202307,12,0.08,50,Whitby,2,General,Doubtful 41-50,0,0,7708,1
202312,202307,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,4367,1
202312,202307,12,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,2905,1
202312,202307,24,0.05,20,North York,1,Education,Excellent,0,0,3239,1
202312,202307,24,0.08,10,Toronto,2,General,Excellent,0,0,10531,2
202312,202307,24,0.08,20,North York,2,General,Excellent,0,0,1062,1
202312,202307,24,0.08,50,Whitby,2,General,Excellent,0,0,4063,1
202312,202307,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5675,1
202312,202307,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,6884,1
202312,202307,36,0.05,20,North York,1,Education,Regular,0,0,2971,1
202312,202307,36,0.05,30,Missisauga,1,Education,Excellent,0,0,6019,1
202312,202307,36,0.05,40,Pickering,1,Education,Excellent,0,0,7133,1
202312,202307,36,0.08,20,North York,2,General,Excellent,0,0,7166,1
202312,202307,36,0.08,30,Missisauga,2,General,Excellent,0,0,6964,2
202312,202307,36,0.08,40,Pickering,2,General,Excellent,0,0,8539,1
202312,202307,36,0.08,50,Whitby,2,General,Excellent,0,0,3884,1
202312,202307,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3734,1
202312,202307,36,0.1,50,Whitby,4,Travel,Excellent,0,0,10645,3
202312,202307,48,0.05,20,North York,1,Education,Excellent,0,0,5601,1
202312,202307,48,0.05,40,Pickering,1,Education,Excellent,0,0,3655,1
202312,202307,48,0.05,50,Whitby,1,Education,Excellent,0,0,3918,1
202312,202307,48,0.08,40,Pickering,2,General,Excellent,0,0,6234,1
202312,202307,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,8260,1
202312,202307,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,3701,1
202312,202307,60,0.05,40,Pickering,1,Education,Excellent,0,0,9147,1
202312,202307,60,0.08,20,North York,2,General,Excellent,0,0,1554,1
202312,202307,60,0.08,30,Missisauga,2,General,Excellent,0,0,1917,1
202312,202307,60,0.1,40,Pickering,4,Travel,Excellent,0,0,6456,1
202312,202308,12,0.08,20,North York,2,General,Excellent,0,0,6106,1
202312,202308,12,0.08,40,Pickering,2,General,Excellent,0,0,4518,1
202312,202308,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,663,1
202312,202308,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,6724,2
202312,202308,12,0.1,20,North York,4,Travel,Excellent,0,0,6065,1
202312,202308,24,0.05,10,Toronto,1,Education,Excellent,0,0,1974,1
202312,202308,24,0.05,20,North York,1,Education,Bad debt,0,0,6550,1
202312,202308,24,0.05,30,Missisauga,1,Education,Excellent,0,0,13408,2
202312,202308,24,0.05,50,Whitby,1,Education,Excellent,0,0,7217,1
202312,202308,24,0.08,10,Toronto,2,General,Excellent,0,0,2895,1
202312,202308,24,0.08,20,North York,2,General,Excellent,0,0,6635,1
202312,202308,24,0.08,30,Missisauga,2,General,Excellent,0,0,5909,1
202312,202308,24,0.08,40,Pickering,2,General,Excellent,0,0,3934,1
202312,202308,24,0.1,30,Missisauga,4,Travel,Excellent,0,0,2218,1
202312,202308,36,0.05,40,Pickering,1,Education,Excellent,0,0,1828,1
202312,202308,36,0.08,10,Toronto,2,General,Excellent,0,0,1377,1
202312,202308,36,0.08,40,Pickering,2,General,Excellent,0,0,8886,1
202312,202308,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,4463,1
202312,202308,36,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5861,1
202312,202308,36,0.1,40,Pickering,4,Travel,Excellent,0,0,4253,1
202312,202308,48,0.05,10,Toronto,1,Education,Excellent,0,0,16059,2
202312,202308,48,0.08,10,Toronto,2,General,Excellent,0,0,5904,1
202312,202308,48,0.08,40,Pickering,2,General,Excellent,0,0,8391,1
202312,202308,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,1915,1
202312,202308,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,4601,1
202312,202308,60,0.08,10,Toronto,2,General,Excellent,0,0,18606,3
202312,202308,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1656,1
202312,202308,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,5763,1
202312,202308,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2488,1
202312,202309,12,0.05,20,North York,1,Education,Excellent,0,0,4044,1
202312,202309,12,0.08,10,Toronto,2,General,Excellent,0,0,477,1
202312,202309,12,0.08,30,Missisauga,2,General,Excellent,0,0,6983,1
202312,202309,12,0.09,40,Pickering,3,Taxes loan,Doubtful 31-40,0,0,6679,1
202312,202309,12,0.1,50,Whitby,4,Travel,Excellent,0,0,6324,1
202312,202309,24,0.05,20,North York,1,Education,Excellent,0,0,757,1
202312,202309,24,0.08,10,Toronto,2,General,Excellent,0,0,3822,2
202312,202309,24,0.08,30,Missisauga,2,General,Excellent,0,0,5265,1
202312,202309,24,0.08,40,Pickering,2,General,Excellent,0,0,6025,1
202312,202309,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,2706,1
202312,202309,24,0.1,20,North York,4,Travel,Excellent,0,0,814,1
202312,202309,36,0.08,30,Missisauga,2,General,Excellent,0,0,5164,1
202312,202309,36,0.08,50,Whitby,2,General,Excellent,0,0,3720,1
202312,202309,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,8255,1
202312,202309,48,0.05,20,North York,1,Education,Excellent,0,0,8648,1
202312,202309,48,0.05,50,Whitby,1,Education,Excellent,0,0,1952,1
202312,202309,48,0.08,20,North York,2,General,Excellent,0,0,11857,2
202312,202309,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,2842,1
202312,202309,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,6641,1
202312,202309,60,0.05,30,Missisauga,1,Education,Excellent,0,0,15214,2
202312,202309,60,0.05,50,Whitby,1,Education,Excellent,0,0,4262,1
202312,202309,60,0.08,10,Toronto,2,General,Excellent,0,0,5446,1
202312,202309,60,0.08,20,North York,2,General,Excellent,0,0,2445,1
202312,202309,60,0.08,50,Whitby,2,General,Excellent,0,0,8505,1
202312,202309,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,9406,2
202312,202309,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,9455,1
202312,202310,12,0.05,30,Missisauga,1,Education,Excellent,0,0,8208,1
202312,202310,12,0.05,40,Pickering,1,Education,Excellent,0,0,6275,1
202312,202310,12,0.08,10,Toronto,2,General,Excellent,0,0,7531,3
202312,202310,12,0.08,40,Pickering,2,General,Excellent,0,0,5016,1
202312,202310,12,0.08,50,Whitby,2,General,Excellent,0,0,1056,1
202312,202310,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,5893,1
202312,202310,24,0.05,30,Missisauga,1,Education,Excellent,0,0,543,1
202312,202310,24,0.08,10,Toronto,2,General,Excellent,0,0,3727,1
202312,202310,24,0.08,30,Missisauga,2,General,Excellent,0,0,6439,1
202312,202310,24,0.08,40,Pickering,2,General,Excellent,0,0,8239,1
202312,202310,24,0.08,50,Whitby,2,General,Excellent,0,0,6329,1
202312,202310,36,0.05,10,Toronto,1,Education,Excellent,0,0,5101,1
202312,202310,36,0.05,30,Missisauga,1,Education,Excellent,0,0,6950,1
202312,202310,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3938,1
202312,202310,36,0.1,20,North York,4,Travel,Excellent,0,0,7767,1
202312,202310,48,0.08,30,Missisauga,2,General,Regular,0,0,4076,1
202312,202310,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,7962,1
202312,202310,60,0.05,10,Toronto,1,Education,Excellent,0,0,9239,1
202312,202310,60,0.08,10,Toronto,2,General,Excellent,0,0,1945,1
202312,202310,60,0.08,50,Whitby,2,General,Excellent,0,0,9337,1
202312,202310,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,5684,1
202312,202310,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3270,1
202312,202311,12,0.05,30,Missisauga,1,Education,Excellent,0,0,11554,2
202312,202311,12,0.08,50,Whitby,2,General,Regular,0,0,9260,1
202312,202311,24,0.05,10,Toronto,1,Education,Excellent,0,0,6011,1
202312,202311,24,0.05,20,North York,1,Education,Excellent,0,0,2103,1
202312,202311,24,0.08,40,Pickering,2,General,Excellent,0,0,9585,1
202312,202311,24,0.08,50,Whitby,2,General,Excellent,0,0,8229,1
202312,202311,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,14426,3
202312,202311,36,0.05,10,Toronto,1,Education,Excellent,0,0,5796,1
202312,202311,36,0.05,50,Whitby,1,Education,Excellent,0,0,6010,1
202312,202311,36,0.08,30,Missisauga,2,General,Excellent,0,0,7139,1
202312,202311,36,0.08,50,Whitby,2,General,Regular,0,0,580,1
202312,202311,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,8625,1
202312,202311,48,0.08,40,Pickering,2,General,Excellent,0,0,2072,1
202312,202311,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,9816,1
202312,202311,48,0.09,20,North York,3,Taxes loan,Regular,0,0,2490,1
202312,202311,48,0.09,50,Whitby,3,Taxes loan,Regular,0,0,8540,1
202312,202311,60,0.08,20,North York,2,General,Excellent,0,0,8058,1
202312,202311,60,0.08,30,Missisauga,2,General,Excellent,0,0,9124,1
202312,202311,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5910,1
202312,202311,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,5989,1
202312,202312,12,0.05,10,Toronto,1,Education,Excellent,5520,1,5520,1
202312,202312,12,0.05,40,Pickering,1,Education,Excellent,9210,1,9210,1
202312,202312,12,0.08,40,Pickering,2,General,Excellent,1010,1,1010,1
202312,202312,12,0.08,50,Whitby,2,General,Excellent,7160,1,7160,1
202312,202312,12,0.09,30,Missisauga,3,Taxes loan,Excellent,8670,1,8670,1
202312,202312,24,0.05,30,Missisauga,1,Education,Excellent,5160,1,5160,1
202312,202312,24,0.05,40,Pickering,1,Education,Excellent,9880,1,9880,1
202312,202312,24,0.08,50,Whitby,2,General,Excellent,3370,1,3370,1
202312,202312,24,0.1,40,Pickering,4,Travel,Excellent,8560,1,8560,1
202312,202312,36,0.05,40,Pickering,1,Education,Excellent,6600,1,6600,1
202312,202312,36,0.05,50,Whitby,1,Education,Excellent,15810,2,15810,2
202312,202312,36,0.08,10,Toronto,2,General,Excellent,7590,1,7590,1
202312,202312,36,0.08,40,Pickering,2,General,Excellent,2860,1,2860,1
202312,202312,36,0.09,10,Toronto,3,Taxes loan,Excellent,9380,1,9380,1
202312,202312,48,0.05,40,Pickering,1,Education,Excellent,3590,1,3590,1
202312,202312,48,0.05,50,Whitby,1,Education,Excellent,6150,1,6150,1
202312,202312,48,0.08,20,North York,2,General,Excellent,7510,1,7510,1
202312,202312,48,0.08,40,Pickering,2,General,Excellent,6940,1,6940,1
202312,202312,48,0.09,50,Whitby,3,Taxes loan,Excellent,4500,1,4500,1
202312,202312,60,0.05,30,Missisauga,1,Education,Excellent,19990,4,19990,4
202312,202312,60,0.05,40,Pickering,1,Education,Excellent,4810,1,4810,1
202312,202312,60,0.05,50,Whitby,1,Education,Excellent,5620,1,5620,1
202312,202312,60,0.08,10,Toronto,2,General,Excellent,4730,1,4730,1
202401,202201,24,0.05,20,North York,1,Education,Excellent,0,0,0,1
202401,202201,24,0.05,30,Missisauga,1,Education,Excellent,0,0,0,1
202401,202201,24,0.08,30,Missisauga,2,General,Excellent,0,0,0,1
202401,202201,24,0.08,40,Pickering,2,General,Excellent,0,0,0,1
202401,202201,24,0.1,10,Toronto,4,Travel,Excellent,0,0,0,1
202401,202201,36,0.08,10,Toronto,2,General,Excellent,0,0,3000,1
202401,202201,36,0.08,30,Missisauga,2,General,Excellent,0,0,248,1
202401,202201,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,279,1
202401,202201,36,0.1,10,Toronto,4,Travel,Excellent,0,0,2374,2
202401,202201,48,0.05,40,Pickering,1,Education,Bad debt,0,0,5980,1
202401,202201,48,0.05,40,Pickering,1,Education,Excellent,0,0,1821,1
202401,202201,48,0.05,50,Whitby,1,Education,Excellent,0,0,971,1
202401,202201,48,0.08,20,North York,2,General,Excellent,0,0,593,1
202401,202201,48,0.08,30,Missisauga,2,General,Excellent,0,0,4668,2
202401,202201,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,2004,1
202401,202201,48,0.1,50,Whitby,4,Travel,Excellent,0,0,2522,1
202401,202201,60,0.05,10,Toronto,1,Education,Excellent,0,0,4420,1
202401,202201,60,0.05,20,North York,1,Education,Excellent,0,0,5345,1
202401,202201,60,0.05,30,Missisauga,1,Education,Excellent,0,0,7303,2
202401,202201,60,0.08,20,North York,2,General,Bad debt,0,0,6740,1
202401,202201,60,0.08,20,North York,2,General,Excellent,0,0,439,1
202401,202201,60,0.1,20,North York,4,Travel,Excellent,0,0,4385,1
202401,202202,24,0.05,10,Toronto,1,Education,Excellent,0,0,225,1
202401,202202,24,0.05,20,North York,1,Education,Excellent,0,0,125,2
202401,202202,24,0.05,40,Pickering,1,Education,Excellent,0,0,294,1
202401,202202,24,0.08,30,Missisauga,2,General,Excellent,0,0,56,1
202401,202202,24,0.08,40,Pickering,2,General,Excellent,0,0,176,1
202401,202202,24,0.08,50,Whitby,2,General,Bad debt,0,0,4640,1
202401,202202,24,0.08,50,Whitby,2,General,Excellent,0,0,53,1
202401,202202,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,202,1
202401,202202,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,323,1
202401,202202,36,0.08,20,North York,2,General,Excellent,0,0,2820,1
202401,202202,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,2276,1
202401,202202,48,0.05,20,North York,1,Education,Excellent,0,0,1424,1
202401,202202,48,0.05,30,Missisauga,1,Education,Excellent,0,0,758,1
202401,202202,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,1843,1
202401,202202,48,0.1,10,Toronto,4,Travel,Excellent,0,0,3809,1
202401,202202,60,0.05,10,Toronto,1,Education,Excellent,0,0,2628,1
202401,202202,60,0.08,30,Missisauga,2,General,Excellent,0,0,1451,1
202401,202202,60,0.08,40,Pickering,2,General,Excellent,0,0,4361,1
202401,202202,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1664,1
202401,202202,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,2948,1
202401,202203,12,0.08,20,North York,2,General,Bad debt,0,0,1634,1
202401,202203,12,0.08,30,Missisauga,2,General,Bad debt,0,0,2700,1
202401,202203,12,0.09,30,Missisauga,3,Taxes loan,Bad debt,0,0,3299,1
202401,202203,24,0.05,20,North York,1,Education,Excellent,0,0,945,2
202401,202203,24,0.05,30,Missisauga,1,Education,Excellent,0,0,476,1
202401,202203,24,0.05,40,Pickering,1,Education,Excellent,0,0,163,1
202401,202203,24,0.08,10,Toronto,2,General,Excellent,0,0,578,1
202401,202203,24,0.08,20,North York,2,General,Excellent,0,0,1296,2
202401,202203,24,0.08,40,Pickering,2,General,Excellent,0,0,1162,2
202401,202203,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,720,1
202401,202203,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1840,3
202401,202203,36,0.05,20,North York,1,Education,Bad debt,0,0,7062,1
202401,202203,36,0.05,50,Whitby,1,Education,Excellent,0,0,3050,1
202401,202203,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,2084,1
202401,202203,36,0.09,30,Missisauga,3,Taxes loan,Bad debt,0,0,4130,1
202401,202203,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3373,1
202401,202203,48,0.05,30,Missisauga,1,Education,Excellent,0,0,889,1
202401,202203,48,0.08,40,Pickering,2,General,Excellent,0,0,1551,1
202401,202203,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,984,1
202401,202203,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,2612,1
202401,202203,60,0.08,20,North York,2,General,Excellent,0,0,3691,1
202401,202203,60,0.08,30,Missisauga,2,General,Excellent,0,0,5814,3
202401,202203,60,0.09,10,Toronto,3,Taxes loan,Bad debt,0,0,9484,1
202401,202203,60,0.1,10,Toronto,4,Travel,Excellent,0,0,2517,1
202401,202203,60,0.1,40,Pickering,4,Travel,Excellent,0,0,6868,1
202401,202204,24,0.05,10,Toronto,1,Education,Excellent,0,0,317,1
202401,202204,24,0.05,30,Missisauga,1,Education,Excellent,0,0,1105,1
202401,202204,24,0.05,50,Whitby,1,Education,Excellent,0,0,873,1
202401,202204,24,0.08,20,North York,2,General,Excellent,0,0,530,1
202401,202204,24,0.08,40,Pickering,2,General,Excellent,0,0,960,1
202401,202204,24,0.08,50,Whitby,2,General,Excellent,0,0,-12709,1
202401,202204,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,440,1
202401,202204,24,0.1,50,Whitby,4,Travel,Excellent,0,0,249,1
202401,202204,36,0.05,20,North York,1,Education,Excellent,0,0,561,1
202401,202204,36,0.08,20,North York,2,General,Excellent,0,0,356,1
202401,202204,36,0.08,50,Whitby,2,General,Excellent,0,0,3950,1
202401,202204,36,0.09,10,Toronto,3,Taxes loan,Bad debt,0,0,8014,1
202401,202204,36,0.1,50,Whitby,4,Travel,Excellent,0,0,1762,1
202401,202204,48,0.05,20,North York,1,Education,Bad debt,0,0,8660,1
202401,202204,48,0.08,30,Missisauga,2,General,Excellent,0,0,2598,1
202401,202204,48,0.08,50,Whitby,2,General,Bad debt,0,0,7840,1
202401,202204,48,0.08,50,Whitby,2,General,Excellent,0,0,4943,1
202401,202204,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,3958,1
202401,202204,48,0.1,20,North York,4,Travel,Excellent,0,0,5119,1
202401,202204,60,0.05,40,Pickering,1,Education,Excellent,0,0,6746,1
202401,202204,60,0.05,50,Whitby,1,Education,Excellent,0,0,2928,1
202401,202204,60,0.08,10,Toronto,2,General,Excellent,0,0,5158,2
202401,202204,60,0.08,30,Missisauga,2,General,Excellent,0,0,1589,1
202401,202204,60,0.08,40,Pickering,2,General,Excellent,0,0,2437,1
202401,202204,60,0.1,40,Pickering,4,Travel,Excellent,0,0,2340,2
202401,202205,24,0.08,10,Toronto,2,General,Excellent,0,0,1835,1
202401,202205,24,0.08,20,North York,2,General,Excellent,0,0,1330,1
202401,202205,24,0.08,50,Whitby,2,General,Excellent,0,0,1081,1
202401,202205,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,342,1
202401,202205,24,0.1,20,North York,4,Travel,Excellent,0,0,1346,1
202401,202205,36,0.05,20,North York,1,Education,Excellent,0,0,1152,1
202401,202205,36,0.08,30,Missisauga,2,General,Excellent,0,0,2536,1
202401,202205,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,4772,1
202401,202205,36,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2049,1
202401,202205,36,0.1,20,North York,4,Travel,Excellent,0,0,3264,1
202401,202205,48,0.05,30,Missisauga,1,Education,Excellent,0,0,892,1
202401,202205,48,0.05,50,Whitby,1,Education,Excellent,0,0,6013,1
202401,202205,48,0.08,10,Toronto,2,General,Excellent,0,0,3661,1
202401,202205,48,0.08,20,North York,2,General,Excellent,0,0,1485,1
202401,202205,48,0.08,30,Missisauga,2,General,Excellent,0,0,1019,1
202401,202205,48,0.08,40,Pickering,2,General,Excellent,0,0,9380,2
202401,202205,48,0.08,50,Whitby,2,General,Excellent,0,0,1665,2
202401,202205,48,0.09,40,Pickering,3,Taxes loan,Bad debt,0,0,1533,1
202401,202205,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5750,1
202401,202205,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,2110,1
202401,202205,48,0.1,20,North York,4,Travel,Excellent,0,0,3508,1
202401,202205,60,0.05,20,North York,1,Education,Bad debt,0,0,3264,1
202401,202205,60,0.08,30,Missisauga,2,General,Excellent,0,0,6622,1
202401,202206,24,0.05,50,Whitby,1,Education,Excellent,0,0,1219,1
202401,202206,24,0.08,20,North York,2,General,Excellent,0,0,2163,1
202401,202206,24,0.09,50,Whitby,3,Taxes loan,Bad debt,0,0,8160,1
202401,202206,36,0.05,40,Pickering,1,Education,Excellent,0,0,3784,1
202401,202206,36,0.08,20,North York,2,General,Bad debt,0,0,7734,1
202401,202206,48,0.05,30,Missisauga,1,Education,Excellent,0,0,678,1
202401,202206,48,0.05,40,Pickering,1,Education,Excellent,0,0,3371,1
202401,202206,48,0.08,20,North York,2,General,Excellent,0,0,3157,1
202401,202206,48,0.08,40,Pickering,2,General,Excellent,0,0,4653,1
202401,202206,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1266,2
202401,202206,48,0.1,10,Toronto,4,Travel,Excellent,0,0,2148,1
202401,202206,48,0.1,50,Whitby,4,Travel,Excellent,0,0,5806,1
202401,202206,60,0.05,30,Missisauga,1,Education,Excellent,0,0,2300,1
202401,202206,60,0.05,50,Whitby,1,Education,Excellent,0,0,6026,1
202401,202206,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,3162,1
202401,202207,24,0.05,30,Missisauga,1,Education,Excellent,0,0,3774,2
202401,202207,24,0.05,50,Whitby,1,Education,Excellent,0,0,350,1
202401,202207,24,0.08,10,Toronto,2,General,Excellent,0,0,286,1
202401,202207,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,1522,1
202401,202207,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1014,1
202401,202207,36,0.08,50,Whitby,2,General,Excellent,0,0,2130,1
202401,202207,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,4257,1
202401,202207,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,618,1
202401,202207,36,0.1,30,Missisauga,4,Travel,Excellent,0,0,1160,1
202401,202207,48,0.05,20,North York,1,Education,Excellent,0,0,3143,1
202401,202207,48,0.05,40,Pickering,1,Education,Excellent,0,0,2651,1
202401,202207,48,0.08,10,Toronto,2,General,Excellent,0,0,1217,1
202401,202207,48,0.08,20,North York,2,General,Bad debt,0,0,5250,1
202401,202207,48,0.08,30,Missisauga,2,General,Excellent,0,0,4738,1
202401,202207,48,0.08,40,Pickering,2,General,Excellent,0,0,5307,1
202401,202207,48,0.1,10,Toronto,4,Travel,Excellent,0,0,2676,1
202401,202207,60,0.05,20,North York,1,Education,Excellent,0,0,6843,1
202401,202207,60,0.08,20,North York,2,General,Excellent,0,0,14529,3
202401,202207,60,0.08,40,Pickering,2,General,Excellent,0,0,2673,1
202401,202208,12,0.09,20,North York,3,Taxes loan,Bad debt,0,0,4365,1
202401,202208,24,0.05,20,North York,1,Education,Excellent,0,0,1857,1
202401,202208,24,0.05,50,Whitby,1,Education,Excellent,0,0,2594,1
202401,202208,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1719,1
202401,202208,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,2101,1
202401,202208,24,0.1,40,Pickering,4,Travel,Excellent,0,0,1731,1
202401,202208,36,0.05,20,North York,1,Education,Excellent,0,0,3229,1
202401,202208,36,0.05,30,Missisauga,1,Education,Bad debt,0,0,7335,1
202401,202208,36,0.05,30,Missisauga,1,Education,Excellent,0,0,3119,1
202401,202208,36,0.08,20,North York,2,General,Excellent,0,0,2804,1
202401,202208,36,0.08,30,Missisauga,2,General,Bad debt,0,0,9740,1
202401,202208,36,0.08,50,Whitby,2,General,Excellent,0,0,1834,1
202401,202208,36,0.09,30,Missisauga,3,Taxes loan,Bad debt,0,0,4762,1
202401,202208,48,0.05,40,Pickering,1,Education,Excellent,0,0,6209,1
202401,202208,60,0.05,20,North York,1,Education,Excellent,0,0,3144,1
202401,202208,60,0.08,10,Toronto,2,General,Excellent,0,0,3824,1
202401,202208,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,2198,1
202401,202208,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,6426,1
202401,202209,12,0.05,40,Pickering,1,Education,Bad debt,0,0,3802,1
202401,202209,24,0.05,20,North York,1,Education,Excellent,0,0,496,1
202401,202209,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,1145,1
